Day,Hour,PCB
10/09/2021,16,"214,29"
10/09/2021,17,"216,73"
10/09/2021,18,"312,38"
10/09/2021,19,"321,87"
10/09/2021,20,"325,91"
10/09/2021,21,"326,12"
10/09/2021,22,"231,29"
10/09/2021,23,"228,57"
11/09/2021,00,"193,39"
11/09/2021,01,"195,38"
11/09/2021,02,"195,16"
11/09/2021,03,"195,76"
11/09/2021,04,"196,97"
11/09/2021,05,"196,55"
11/09/2021,06,"194,10"
11/09/2021,07,"194,42"
11/09/2021,08,"192,96"
11/09/2021,09,"190,29"
11/09/2021,10,"188,41"
11/09/2021,11,"182,67"
11/09/2021,12,"180,38"
11/09/2021,13,"174,34"
11/09/2021,14,"171,41"
11/09/2021,15,"150,96"
11/09/2021,16,"149,43"
11/09/2021,17,"165,11"
11/09/2021,18,"182,75"
11/09/2021,19,"193,26"
11/09/2021,20,"200,11"
11/09/2021,21,"204,00"
11/09/2021,22,"201,06"
11/09/2021,23,"198,79"
12/09/2021,00,"203,40"
12/09/2021,01,"201,01"
12/09/2021,02,"201,72"
12/09/2021,03,"201,34"
12/09/2021,04,"200,89"
12/09/2021,05,"198,23"
12/09/2021,06,"198,15"
12/09/2021,07,"197,18"
12/09/2021,08,"191,02"
12/09/2021,09,"187,47"
12/09/2021,10,"158,55"
12/09/2021,11,"147,78"
12/09/2021,12,"147,10"
12/09/2021,13,"146,58"
12/09/2021,14,"146,56"
12/09/2021,15,"140,22"
12/09/2021,16,"140,54"
12/09/2021,17,"149,77"
12/09/2021,18,"178,09"
12/09/2021,19,"197,39"
12/09/2021,20,"205,17"
12/09/2021,21,"206,42"
12/09/2021,22,"204,36"
12/09/2021,23,"203,24"
13/09/2021,00,"200,33"
13/09/2021,01,"198,44"
13/09/2021,02,"191,19"
13/09/2021,03,"180,55"
13/09/2021,04,"165,24"
13/09/2021,05,"164,62"
13/09/2021,06,"193,34"
13/09/2021,07,"196,55"
13/09/2021,08,"231,31"
13/09/2021,09,"226,35"
13/09/2021,10,"316,48"
13/09/2021,11,"318,55"
13/09/2021,12,"318,70"
13/09/2021,13,"317,51"
13/09/2021,14,"222,96"
13/09/2021,15,"219,42"
13/09/2021,16,"221,08"
13/09/2021,17,"228,07"
13/09/2021,18,"330,64"
13/09/2021,19,"334,96"
13/09/2021,20,"337,03"
13/09/2021,21,"331,41"
13/09/2021,22,"231,69"
13/09/2021,23,"228,55"
14/09/2021,00,"154,91"
14/09/2021,01,"155,50"
14/09/2021,02,"153,85"
14/09/2021,03,"153,68"
14/09/2021,04,"152,37"
14/09/2021,05,"156,20"
14/09/2021,06,"186,62"
14/09/2021,07,"198,52"
14/09/2021,08,"240,36"
14/09/2021,09,"231,83"
14/09/2021,10,"324,62"
14/09/2021,11,"326,69"
14/09/2021,12,"328,35"
14/09/2021,13,"326,58"
14/09/2021,14,"231,96"
14/09/2021,15,"230,66"
14/09/2021,16,"231,41"
14/09/2021,17,"234,51"
14/09/2021,18,"334,38"
14/09/2021,19,"337,31"
14/09/2021,20,"338,38"
14/09/2021,21,"338,62"
14/09/2021,22,"239,36"
14/09/2021,23,"235,45"
15/09/2021,00,"211,44"
15/09/2021,01,"208,49"
15/09/2021,02,"201,47"
15/09/2021,03,"199,23"
15/09/2021,04,"199,33"
15/09/2021,05,"201,99"
15/09/2021,06,"208,77"
15/09/2021,07,"219,30"
15/09/2021,08,"255,38"
15/09/2021,09,"253,05"
15/09/2021,10,"345,55"
15/09/2021,11,"344,16"
15/09/2021,12,"345,66"
15/09/2021,13,"341,06"
15/09/2021,14,"247,94"
15/09/2021,15,"247,72"
15/09/2021,16,"247,98"
15/09/2021,17,"247,75"
15/09/2021,18,"342,31"
15/09/2021,19,"348,33"
15/09/2021,20,"354,04"
15/09/2021,21,"346,05"
15/09/2021,22,"245,58"
15/09/2021,23,"233,42"
16/09/2021,00,"230,63"
16/09/2021,01,"225,09"
16/09/2021,02,"217,54"
16/09/2021,03,"216,99"
16/09/2021,04,"216,65"
16/09/2021,05,"216,58"
16/09/2021,06,"222,03"
16/09/2021,07,"230,88"
16/09/2021,08,"255,67"
16/09/2021,09,"248,98"
16/09/2021,10,"252,43"
16/09/2021,11,"253,21"
16/09/2021,12,"252,59"
16/09/2021,13,"252,42"
16/09/2021,14,"241,19"
16/09/2021,15,"235,59"
16/09/2021,16,"232,84"
16/09/2021,17,"232,98"
16/09/2021,18,"256,25"
16/09/2021,19,"269,29"
16/09/2021,20,"270,06"
16/09/2021,21,"271,39"
16/09/2021,22,"257,11"
16/09/2021,23,"256,45"
17/09/2021,00,"212,46"
17/09/2021,01,"210,42"
17/09/2021,02,"197,26"
17/09/2021,03,"195,36"
17/09/2021,04,"193,29"
17/09/2021,05,"196,15"
17/09/2021,06,"211,11"
17/09/2021,07,"218,20"
17/09/2021,08,"245,55"
17/09/2021,09,"237,04"
17/09/2021,10,"240,92"
17/09/2021,11,"232,14"
17/09/2021,12,"224,22"
17/09/2021,13,"200,48"
17/09/2021,14,"188,04"
17/09/2021,15,"188,31"
17/09/2021,16,"189,27"
17/09/2021,17,"218,36"
17/09/2021,18,"243,22"
17/09/2021,19,"251,74"
17/09/2021,20,"256,81"
17/09/2021,21,"249,86"
17/09/2021,22,"231,10"
17/09/2021,23,"210,88"
18/09/2021,00,"219,28"
18/09/2021,01,"217,11"
18/09/2021,02,"211,33"
18/09/2021,03,"198,04"
18/09/2021,04,"193,72"
18/09/2021,05,"197,14"
18/09/2021,06,"212,09"
18/09/2021,07,"202,54"
18/09/2021,08,"201,05"
18/09/2021,09,"197,50"
18/09/2021,10,"175,39"
18/09/2021,11,"168,83"
18/09/2021,12,"168,81"
18/09/2021,13,"169,48"
18/09/2021,14,"164,04"
18/09/2021,15,"154,10"
18/09/2021,16,"154,03"
18/09/2021,17,"166,82"
18/09/2021,18,"200,35"
18/09/2021,19,"231,76"
18/09/2021,20,"227,95"
18/09/2021,21,"226,53"
18/09/2021,22,"222,96"
18/09/2021,23,"218,66"
19/09/2021,00,"206,43"
19/09/2021,01,"201,37"
19/09/2021,02,"201,99"
19/09/2021,03,"203,00"
19/09/2021,04,"203,22"
19/09/2021,05,"203,65"
19/09/2021,06,"203,35"
19/09/2021,07,"203,84"
19/09/2021,08,"190,41"
19/09/2021,09,"168,84"
19/09/2021,10,"155,95"
19/09/2021,11,"142,32"
19/09/2021,12,"126,74"
19/09/2021,13,"142,63"
19/09/2021,14,"148,61"
19/09/2021,15,"126,42"
19/09/2021,16,"126,76"
19/09/2021,17,"159,06"
19/09/2021,18,"181,32"
19/09/2021,19,"206,37"
19/09/2021,20,"224,35"
19/09/2021,21,"228,74"
19/09/2021,22,"224,31"
19/09/2021,23,"220,49"
20/09/2021,00,"193,85"
20/09/2021,01,"179,08"
20/09/2021,02,"178,57"
20/09/2021,03,"178,64"
20/09/2021,04,"177,94"
20/09/2021,05,"176,56"
20/09/2021,06,"202,86"
20/09/2021,07,"221,79"
20/09/2021,08,"248,07"
20/09/2021,09,"235,92"
20/09/2021,10,"236,94"
20/09/2021,11,"225,03"
20/09/2021,12,"216,61"
20/09/2021,13,"210,42"
20/09/2021,14,"190,49"
20/09/2021,15,"196,32"
20/09/2021,16,"192,83"
20/09/2021,17,"194,40"
20/09/2021,18,"212,00"
20/09/2021,19,"250,52"
20/09/2021,20,"258,95"
20/09/2021,21,"251,74"
20/09/2021,22,"214,89"
20/09/2021,23,"191,66"
21/09/2021,00,"163,64"
21/09/2021,01,"161,65"
21/09/2021,02,"154,42"
21/09/2021,03,"154,14"
21/09/2021,04,"153,62"
21/09/2021,05,"162,87"
21/09/2021,06,"188,31"
21/09/2021,07,"221,18"
21/09/2021,08,"246,40"
21/09/2021,09,"228,38"
21/09/2021,10,"222,57"
21/09/2021,11,"214,75"
21/09/2021,12,"207,69"
21/09/2021,13,"193,85"
21/09/2021,14,"179,29"
21/09/2021,15,"178,40"
21/09/2021,16,"182,55"
21/09/2021,17,"201,95"
21/09/2021,18,"233,66"
21/09/2021,19,"256,76"
21/09/2021,20,"259,38"
21/09/2021,21,"255,34"
21/09/2021,22,"221,41"
21/09/2021,23,"187,50"
22/09/2021,00,"195,28"
22/09/2021,01,"185,46"
22/09/2021,02,"182,34"
22/09/2021,03,"186,17"
22/09/2021,04,"197,06"
22/09/2021,05,"210,38"
22/09/2021,06,"219,70"
22/09/2021,07,"232,18"
22/09/2021,08,"253,42"
22/09/2021,09,"237,68"
22/09/2021,10,"243,53"
22/09/2021,11,"228,89"
22/09/2021,12,"243,05"
22/09/2021,13,"243,24"
22/09/2021,14,"228,00"
22/09/2021,15,"208,70"
22/09/2021,16,"211,16"
22/09/2021,17,"231,69"
22/09/2021,18,"250,01"
22/09/2021,19,"264,58"
22/09/2021,20,"266,35"
22/09/2021,21,"265,99"
22/09/2021,22,"243,02"
22/09/2021,23,"239,51"
23/09/2021,00,"196,99"
23/09/2021,01,"171,89"
23/09/2021,02,"165,42"
23/09/2021,03,"163,88"
23/09/2021,04,"163,92"
23/09/2021,05,"165,29"
23/09/2021,06,"199,67"
23/09/2021,07,"210,78"
23/09/2021,08,"240,06"
23/09/2021,09,"233,58"
23/09/2021,10,"240,14"
23/09/2021,11,"239,52"
23/09/2021,12,"240,73"
23/09/2021,13,"241,16"
23/09/2021,14,"222,82"
23/09/2021,15,"184,40"
23/09/2021,16,"182,30"
23/09/2021,17,"222,85"
23/09/2021,18,"243,30"
23/09/2021,19,"257,02"
23/09/2021,20,"263,86"
23/09/2021,21,"262,04"
23/09/2021,22,"244,17"
23/09/2021,23,"236,29"
24/09/2021,00,"201,67"
24/09/2021,01,"193,31"
24/09/2021,02,"183,56"
24/09/2021,03,"182,40"
24/09/2021,04,"188,49"
24/09/2021,05,"189,37"
24/09/2021,06,"203,15"
24/09/2021,07,"212,98"
24/09/2021,08,"237,25"
24/09/2021,09,"234,74"
24/09/2021,10,"242,80"
24/09/2021,11,"243,04"
24/09/2021,12,"242,73"
24/09/2021,13,"242,86"
24/09/2021,14,"230,98"
24/09/2021,15,"228,24"
24/09/2021,16,"230,31"
24/09/2021,17,"231,11"
24/09/2021,18,"240,57"
24/09/2021,19,"249,94"
24/09/2021,20,"260,52"
24/09/2021,21,"258,98"
24/09/2021,22,"238,13"
24/09/2021,23,"231,86"
25/09/2021,00,"223,39"
25/09/2021,01,"224,28"
25/09/2021,02,"219,53"
25/09/2021,03,"213,99"
25/09/2021,04,"207,03"
25/09/2021,05,"207,03"
25/09/2021,06,"206,37"
25/09/2021,07,"217,11"
25/09/2021,08,"214,19"
25/09/2021,09,"213,91"
25/09/2021,10,"207,26"
25/09/2021,11,"194,90"
25/09/2021,12,"183,72"
25/09/2021,13,"158,14"
25/09/2021,14,"153,34"
25/09/2021,15,"141,29"
25/09/2021,16,"154,40"
25/09/2021,17,"183,45"
25/09/2021,18,"208,30"
25/09/2021,19,"224,96"
25/09/2021,20,"227,37"
25/09/2021,21,"227,58"
25/09/2021,22,"223,28"
25/09/2021,23,"208,49"
26/09/2021,00,"221,91"
26/09/2021,01,"209,53"
26/09/2021,02,"205,25"
26/09/2021,03,"196,20"
26/09/2021,04,"196,70"
26/09/2021,05,"196,62"
26/09/2021,06,"207,90"
26/09/2021,07,"217,35"
26/09/2021,08,"214,32"
26/09/2021,09,"202,38"
26/09/2021,10,"185,50"
26/09/2021,11,"159,77"
26/09/2021,12,"159,48"
26/09/2021,13,"168,84"
26/09/2021,14,"165,07"
26/09/2021,15,"155,79"
26/09/2021,16,"144,24"
26/09/2021,17,"170,97"
26/09/2021,18,"208,98"
26/09/2021,19,"227,31"
26/09/2021,20,"235,29"
26/09/2021,21,"238,93"
26/09/2021,22,"229,86"
26/09/2021,23,"226,75"
27/09/2021,00,"209,34"
27/09/2021,01,"191,31"
27/09/2021,02,"177,56"
27/09/2021,03,"175,64"
27/09/2021,04,"176,49"
27/09/2021,05,"178,29"
27/09/2021,06,"214,13"
27/09/2021,07,"221,55"
27/09/2021,08,"248,26"
27/09/2021,09,"241,91"
27/09/2021,10,"249,44"
27/09/2021,11,"247,55"
27/09/2021,12,"244,25"
27/09/2021,13,"243,70"
27/09/2021,14,"230,11"
27/09/2021,15,"227,99"
27/09/2021,16,"223,92"
27/09/2021,17,"232,02"
27/09/2021,18,"246,59"
27/09/2021,19,"255,90"
27/09/2021,20,"265,90"
27/09/2021,21,"265,55"
27/09/2021,22,"248,92"
27/09/2021,23,"242,16"
28/09/2021,00,"227,27"
28/09/2021,01,"227,86"
28/09/2021,02,"225,59"
28/09/2021,03,"219,84"
28/09/2021,04,"219,55"
28/09/2021,05,"224,98"
28/09/2021,06,"226,65"
28/09/2021,07,"226,99"
28/09/2021,08,"251,55"
28/09/2021,09,"243,74"
28/09/2021,10,"252,64"
28/09/2021,11,"249,50"
28/09/2021,12,"244,91"
28/09/2021,13,"244,38"
28/09/2021,14,"223,01"
28/09/2021,15,"203,80"
28/09/2021,16,"215,28"
28/09/2021,17,"232,74"
28/09/2021,18,"254,94"
28/09/2021,19,"259,11"
28/09/2021,20,"265,62"
28/09/2021,21,"259,66"
28/09/2021,22,"244,44"
28/09/2021,23,"211,04"
29/09/2021,00,"221,22"
29/09/2021,01,"212,36"
29/09/2021,02,"212,58"
29/09/2021,03,"205,78"
29/09/2021,04,"213,87"
29/09/2021,05,"220,06"
29/09/2021,06,"236,60"
29/09/2021,07,"239,25"
29/09/2021,08,"264,08"
29/09/2021,09,"255,73"
29/09/2021,10,"261,04"
29/09/2021,11,"253,96"
29/09/2021,12,"256,50"
29/09/2021,13,"257,60"
29/09/2021,14,"243,66"
29/09/2021,15,"240,26"
29/09/2021,16,"240,13"
29/09/2021,17,"244,42"
29/09/2021,18,"262,29"
29/09/2021,19,"272,02"
29/09/2021,20,"282,87"
29/09/2021,21,"278,10"
29/09/2021,22,"262,77"
29/09/2021,23,"259,80"
30/09/2021,00,"205,83"
30/09/2021,01,"193,83"
30/09/2021,02,"181,16"
30/09/2021,03,"181,65"
30/09/2021,04,"183,56"
30/09/2021,05,"198,47"
30/09/2021,06,"231,68"
30/09/2021,07,"242,51"
30/09/2021,08,"264,83"
30/09/2021,09,"260,58"
30/09/2021,10,"263,30"
30/09/2021,11,"256,70"
30/09/2021,12,"260,05"
30/09/2021,13,"263,37"
30/09/2021,14,"248,10"
30/09/2021,15,"248,48"
30/09/2021,16,"252,08"
30/09/2021,17,"258,26"
30/09/2021,18,"274,58"
30/09/2021,19,"296,12"
30/09/2021,20,"297,89"
30/09/2021,21,"297,55"
30/09/2021,22,"276,55"
30/09/2021,23,"270,53"
01/10/2021,00,"272,72"
01/10/2021,01,"270,36"
01/10/2021,02,"269,74"
01/10/2021,03,"267,13"
01/10/2021,04,"266,17"
01/10/2021,05,"266,64"
01/10/2021,06,"269,70"
01/10/2021,07,"271,86"
01/10/2021,08,"303,25"
01/10/2021,09,"288,74"
01/10/2021,10,"294,74"
01/10/2021,11,"287,63"
01/10/2021,12,"281,63"
01/10/2021,13,"275,98"
01/10/2021,14,"260,16"
01/10/2021,15,"261,45"
01/10/2021,16,"261,24"
01/10/2021,17,"263,46"
01/10/2021,18,"280,32"
01/10/2021,19,"299,72"
01/10/2021,20,"309,90"
01/10/2021,21,"311,54"
01/10/2021,22,"297,01"
01/10/2021,23,"293,25"
02/10/2021,00,"288,16"
02/10/2021,01,"285,90"
02/10/2021,02,"280,02"
02/10/2021,03,"277,13"
02/10/2021,04,"275,26"
02/10/2021,05,"273,42"
02/10/2021,06,"273,02"
02/10/2021,07,"270,31"
02/10/2021,08,"266,86"
02/10/2021,09,"261,36"
02/10/2021,10,"249,64"
02/10/2021,11,"197,32"
02/10/2021,12,"174,34"
02/10/2021,13,"163,44"
02/10/2021,14,"159,45"
02/10/2021,15,"84,32"
02/10/2021,16,"76,11"
02/10/2021,17,"122,01"
02/10/2021,18,"170,02"
02/10/2021,19,"197,56"
02/10/2021,20,"256,57"
02/10/2021,21,"255,80"
02/10/2021,22,"201,00"
02/10/2021,23,"182,61"
03/10/2021,00,"160,52"
03/10/2021,01,"130,28"
03/10/2021,02,"97,26"
03/10/2021,03,"92,41"
03/10/2021,04,"80,76"
03/10/2021,05,"48,85"
03/10/2021,06,"84,33"
03/10/2021,07,"133,93"
03/10/2021,08,"136,05"
03/10/2021,09,"171,78"
03/10/2021,10,"171,48"
03/10/2021,11,"171,13"
03/10/2021,12,"170,68"
03/10/2021,13,"169,61"
03/10/2021,14,"153,63"
03/10/2021,15,"87,05"
03/10/2021,16,"94,40"
03/10/2021,17,"148,62"
03/10/2021,18,"170,68"
03/10/2021,19,"200,09"
03/10/2021,20,"255,33"
03/10/2021,21,"259,56"
03/10/2021,22,"250,02"
03/10/2021,23,"206,04"
04/10/2021,00,"199,91"
04/10/2021,01,"196,97"
04/10/2021,02,"188,28"
04/10/2021,03,"191,46"
04/10/2021,04,"198,10"
04/10/2021,05,"203,54"
04/10/2021,06,"249,00"
04/10/2021,07,"266,26"
04/10/2021,08,"295,82"
04/10/2021,09,"276,07"
04/10/2021,10,"270,64"
04/10/2021,11,"256,45"
04/10/2021,12,"238,25"
04/10/2021,13,"231,37"
04/10/2021,14,"212,76"
04/10/2021,15,"214,68"
04/10/2021,16,"220,43"
04/10/2021,17,"252,22"
04/10/2021,18,"287,90"
04/10/2021,19,"311,44"
04/10/2021,20,"334,26"
04/10/2021,21,"329,94"
04/10/2021,22,"292,25"
04/10/2021,23,"275,87"
05/10/2021,00,"249,49"
05/10/2021,01,"235,29"
05/10/2021,02,"215,66"
05/10/2021,03,"215,36"
05/10/2021,04,"212,73"
05/10/2021,05,"214,58"
05/10/2021,06,"249,17"
05/10/2021,07,"276,27"
05/10/2021,08,"304,15"
05/10/2021,09,"290,57"
05/10/2021,10,"277,49"
05/10/2021,11,"266,92"
05/10/2021,12,"265,04"
05/10/2021,13,"265,33"
05/10/2021,14,"242,36"
05/10/2021,15,"227,87"
05/10/2021,16,"231,70"
05/10/2021,17,"260,51"
05/10/2021,18,"297,10"
05/10/2021,19,"333,87"
05/10/2021,20,"343,96"
05/10/2021,21,"342,56"
05/10/2021,22,"331,50"
05/10/2021,23,"312,81"
06/10/2021,00,"295,67"
06/10/2021,01,"295,86"
06/10/2021,02,"294,12"
06/10/2021,03,"289,85"
06/10/2021,04,"286,19"
06/10/2021,05,"285,79"
06/10/2021,06,"293,60"
06/10/2021,07,"294,83"
06/10/2021,08,"324,76"
06/10/2021,09,"309,23"
06/10/2021,10,"306,96"
06/10/2021,11,"278,40"
06/10/2021,12,"272,17"
06/10/2021,13,"264,65"
06/10/2021,14,"257,91"
06/10/2021,15,"258,15"
06/10/2021,16,"262,50"
06/10/2021,17,"295,77"
06/10/2021,18,"321,54"
06/10/2021,19,"342,69"
06/10/2021,20,"348,87"
06/10/2021,21,"332,80"
06/10/2021,22,"319,37"
06/10/2021,23,"308,66"
07/10/2021,00,"342,70"
07/10/2021,01,"333,41"
07/10/2021,02,"311,17"
07/10/2021,03,"310,95"
07/10/2021,04,"308,04"
07/10/2021,05,"324,20"
07/10/2021,06,"367,83"
07/10/2021,07,"360,30"
07/10/2021,08,"386,32"
07/10/2021,09,"375,52"
07/10/2021,10,"387,79"
07/10/2021,11,"387,10"
07/10/2021,12,"383,06"
07/10/2021,13,"372,24"
07/10/2021,14,"358,15"
07/10/2021,15,"359,75"
07/10/2021,16,"382,32"
07/10/2021,17,"386,15"
07/10/2021,18,"394,04"
07/10/2021,19,"393,97"
07/10/2021,20,"416,71"
07/10/2021,21,"396,25"
07/10/2021,22,"393,71"
07/10/2021,23,"396,46"
08/10/2021,00,"287,33"
08/10/2021,01,"279,16"
08/10/2021,02,"269,38"
08/10/2021,03,"260,56"
08/10/2021,04,"247,11"
08/10/2021,05,"252,09"
08/10/2021,06,"286,89"
08/10/2021,07,"321,71"
08/10/2021,08,"368,64"
08/10/2021,09,"329,89"
08/10/2021,10,"307,76"
08/10/2021,11,"284,04"
08/10/2021,12,"261,42"
08/10/2021,13,"256,53"
08/10/2021,14,"249,85"
08/10/2021,15,"249,34"
08/10/2021,16,"254,74"
08/10/2021,17,"292,71"
08/10/2021,18,"332,37"
08/10/2021,19,"356,66"
08/10/2021,20,"380,00"
08/10/2021,21,"369,74"
08/10/2021,22,"324,47"
08/10/2021,23,"301,25"
09/10/2021,00,"302,16"
09/10/2021,01,"295,91"
09/10/2021,02,"292,40"
09/10/2021,03,"289,16"
09/10/2021,04,"276,68"
09/10/2021,05,"276,94"
09/10/2021,06,"279,25"
09/10/2021,07,"297,25"
09/10/2021,08,"298,44"
09/10/2021,09,"298,93"
09/10/2021,10,"274,03"
09/10/2021,11,"257,54"
09/10/2021,12,"256,89"
09/10/2021,13,"255,82"
09/10/2021,14,"253,75"
09/10/2021,15,"223,11"
09/10/2021,16,"215,18"
09/10/2021,17,"243,64"
09/10/2021,18,"278,40"
09/10/2021,19,"307,09"
09/10/2021,20,"307,71"
09/10/2021,21,"304,63"
09/10/2021,22,"286,40"
09/10/2021,23,"250,86"
10/10/2021,00,"230,40"
10/10/2021,01,"232,46"
10/10/2021,02,"216,63"
10/10/2021,03,"216,33"
10/10/2021,04,"205,49"
10/10/2021,05,"207,38"
10/10/2021,06,"217,40"
10/10/2021,07,"219,34"
10/10/2021,08,"222,68"
10/10/2021,09,"206,24"
10/10/2021,10,"191,43"
10/10/2021,11,"173,27"
10/10/2021,12,"180,65"
10/10/2021,13,"201,29"
10/10/2021,14,"212,90"
10/10/2021,15,"178,85"
10/10/2021,16,"180,56"
10/10/2021,17,"228,64"
10/10/2021,18,"270,28"
10/10/2021,19,"297,62"
10/10/2021,20,"309,73"
10/10/2021,21,"304,24"
10/10/2021,22,"282,69"
10/10/2021,23,"241,86"
11/10/2021,00,"194,84"
11/10/2021,01,"188,70"
11/10/2021,02,"170,83"
11/10/2021,03,"171,95"
11/10/2021,04,"181,04"
11/10/2021,05,"195,40"
11/10/2021,06,"227,99"
11/10/2021,07,"274,57"
11/10/2021,08,"302,30"
11/10/2021,09,"291,16"
11/10/2021,10,"288,66"
11/10/2021,11,"258,28"
11/10/2021,12,"245,28"
11/10/2021,13,"242,74"
11/10/2021,14,"227,23"
11/10/2021,15,"209,38"
11/10/2021,16,"214,06"
11/10/2021,17,"256,35"
11/10/2021,18,"309,59"
11/10/2021,19,"324,88"
11/10/2021,20,"327,45"
11/10/2021,21,"318,69"
11/10/2021,22,"288,84"
11/10/2021,23,"252,12"
12/10/2021,00,"223,87"
12/10/2021,01,"225,72"
12/10/2021,02,"222,74"
12/10/2021,03,"220,79"
12/10/2021,04,"221,01"
12/10/2021,05,"221,69"
12/10/2021,06,"233,18"
12/10/2021,07,"249,80"
12/10/2021,08,"248,84"
12/10/2021,09,"249,99"
12/10/2021,10,"232,49"
12/10/2021,11,"215,71"
12/10/2021,12,"215,69"
12/10/2021,13,"215,62"
12/10/2021,14,"211,02"
12/10/2021,15,"193,85"
12/10/2021,16,"188,87"
12/10/2021,17,"216,40"
12/10/2021,18,"243,49"
12/10/2021,19,"266,38"
12/10/2021,20,"284,18"
12/10/2021,21,"272,35"
12/10/2021,22,"265,43"
12/10/2021,23,"230,52"
13/10/2021,00,"221,69"
13/10/2021,01,"207,41"
13/10/2021,02,"196,92"
13/10/2021,03,"187,22"
13/10/2021,04,"186,17"
13/10/2021,05,"202,79"
13/10/2021,06,"221,75"
13/10/2021,07,"263,00"
13/10/2021,08,"290,34"
13/10/2021,09,"279,34"
13/10/2021,10,"256,43"
13/10/2021,11,"238,65"
13/10/2021,12,"241,26"
13/10/2021,13,"236,26"
13/10/2021,14,"224,17"
13/10/2021,15,"227,88"
13/10/2021,16,"253,57"
13/10/2021,17,"266,86"
13/10/2021,18,"296,94"
13/10/2021,19,"322,21"
13/10/2021,20,"323,26"
13/10/2021,21,"313,30"
13/10/2021,22,"294,27"
13/10/2021,23,"273,32"
14/10/2021,00,"254,93"
14/10/2021,01,"251,09"
14/10/2021,02,"244,89"
14/10/2021,03,"249,01"
14/10/2021,04,"251,94"
14/10/2021,05,"251,78"
14/10/2021,06,"278,77"
14/10/2021,07,"292,37"
14/10/2021,08,"337,47"
14/10/2021,09,"310,42"
14/10/2021,10,"296,90"
14/10/2021,11,"285,36"
14/10/2021,12,"277,28"
14/10/2021,13,"269,01"
14/10/2021,14,"241,83"
14/10/2021,15,"234,67"
14/10/2021,16,"235,64"
14/10/2021,17,"268,90"
14/10/2021,18,"302,34"
14/10/2021,19,"327,42"
14/10/2021,20,"335,82"
14/10/2021,21,"332,13"
14/10/2021,22,"317,14"
14/10/2021,23,"305,44"
15/10/2021,00,"288,18"
15/10/2021,01,"274,90"
15/10/2021,02,"264,96"
15/10/2021,03,"261,31"
15/10/2021,04,"261,08"
15/10/2021,05,"269,58"
15/10/2021,06,"289,24"
15/10/2021,07,"300,51"
15/10/2021,08,"345,25"
15/10/2021,09,"329,48"
15/10/2021,10,"325,92"
15/10/2021,11,"314,33"
15/10/2021,12,"288,94"
15/10/2021,13,"282,33"
15/10/2021,14,"271,97"
15/10/2021,15,"263,20"
15/10/2021,16,"273,51"
15/10/2021,17,"292,59"
15/10/2021,18,"325,04"
15/10/2021,19,"339,34"
15/10/2021,20,"334,44"
15/10/2021,21,"334,21"
15/10/2021,22,"325,37"
15/10/2021,23,"308,16"
16/10/2021,00,"298,55"
16/10/2021,01,"291,89"
16/10/2021,02,"283,88"
16/10/2021,03,"277,02"
16/10/2021,04,"274,93"
16/10/2021,05,"274,92"
16/10/2021,06,"282,59"
16/10/2021,07,"287,25"
16/10/2021,08,"288,96"
16/10/2021,09,"293,76"
16/10/2021,10,"274,50"
16/10/2021,11,"260,45"
16/10/2021,12,"256,15"
16/10/2021,13,"257,51"
16/10/2021,14,"251,73"
16/10/2021,15,"240,57"
16/10/2021,16,"232,81"
16/10/2021,17,"246,54"
16/10/2021,18,"285,80"
16/10/2021,19,"307,73"
16/10/2021,20,"320,44"
16/10/2021,21,"314,87"
16/10/2021,22,"289,43"
16/10/2021,23,"278,48"
17/10/2021,00,"269,84"
17/10/2021,01,"263,17"
17/10/2021,02,"254,09"
17/10/2021,03,"247,17"
17/10/2021,04,"245,96"
17/10/2021,05,"244,25"
17/10/2021,06,"238,97"
17/10/2021,07,"251,50"
17/10/2021,08,"248,85"
17/10/2021,09,"252,43"
17/10/2021,10,"244,20"
17/10/2021,11,"242,31"
17/10/2021,12,"242,31"
17/10/2021,13,"241,19"
17/10/2021,14,"239,78"
17/10/2021,15,"227,25"
17/10/2021,16,"228,38"
17/10/2021,17,"240,69"
17/10/2021,18,"267,55"
17/10/2021,19,"308,62"
17/10/2021,20,"332,76"
17/10/2021,21,"322,24"
17/10/2021,22,"310,48"
17/10/2021,23,"302,04"
18/10/2021,00,"282,38"
18/10/2021,01,"269,60"
18/10/2021,02,"262,50"
18/10/2021,03,"259,63"
18/10/2021,04,"257,80"
18/10/2021,05,"261,15"
18/10/2021,06,"268,02"
18/10/2021,07,"308,71"
18/10/2021,08,"343,38"
18/10/2021,09,"318,90"
18/10/2021,10,"305,56"
18/10/2021,11,"285,06"
18/10/2021,12,"266,64"
18/10/2021,13,"261,51"
18/10/2021,14,"258,33"
18/10/2021,15,"256,53"
18/10/2021,16,"272,82"
18/10/2021,17,"300,59"
18/10/2021,18,"336,39"
18/10/2021,19,"348,93"
18/10/2021,20,"368,04"
18/10/2021,21,"353,23"
18/10/2021,22,"334,58"
18/10/2021,23,"302,52"
19/10/2021,00,"281,10"
19/10/2021,01,"259,68"
19/10/2021,02,"237,95"
19/10/2021,03,"232,47"
19/10/2021,04,"231,31"
19/10/2021,05,"231,76"
19/10/2021,06,"247,12"
19/10/2021,07,"290,34"
19/10/2021,08,"334,59"
19/10/2021,09,"319,57"
19/10/2021,10,"289,63"
19/10/2021,11,"272,54"
